Date,Price,Open,High,Low,Vol.,Change %
14-Jul-20,215.85,214.43,216.41,213.56,59.74M,0.97%
15-Jul-20,216.95,219.1,219.26,215.67,79.65M,0.51%
16-Jul-20,214.37,215.94,216.86,213.85,57.08M,-1.19%
17-Jul-20,217.37,215.46,218.35,214.21,62.05M,1.40%
20-Jul-20,215.19,217.82,218.61,214.56,64.94M,-1.00%
21-Jul-20,215.21,217.41,217.46,214.68,63.52M,0.01%
22-Jul-20,217.89,214.15,217.94,213.66,67.63M,1.25%
23-Jul-20,216.82,217.29,218.67,214.5,60.89M,-0.49%
24-Jul-20,215.96,217.07,217.65,215.48,57.80M,-0.40%
27-Jul-20,218.37,215.42,218.57,213.83,71.06M,1.12%
28-Jul-20,222.85,218.44,223.87,218.16,67.26M,2.05%
29-Jul-20,227.07,224.03,227.08,223.79,73.98M,1.89%
30-Jul-20,225.18,223.59,225.31,222.35,70.10M,-0.83%
31-Jul-20,224.82,225.19,225.19,221.79,120.98M,-0.16%
3-Aug-20,221.52,223.38,223.38,220.75,62.34M,-1.47%
4-Aug-20,224.53,221.84,225.34,221.25,99.80M,1.36%
5-Aug-20,223.1,225.91,225.97,222.36,60.10M,-0.64%
6-Aug-20,223.31,221.99,223.76,221.8,63.10M,0.09%
7-Aug-20,226.33,222.41,226.54,222.41,65.58M,1.35%
10-Aug-20,225.96,227.17,227.47,225.11,77.52M,-0.16%
11-Aug-20,221.74,228.06,228.06,220.97,75.58M,-1.87%
12-Aug-20,224.67,223,225.02,222.43,51.84M,1.32%
13-Aug-20,221.91,223.54,225.43,221.62,50.34M,-1.23%
14-Aug-20,222.22,221.84,224.04,221.56,57.55M,0.14%
17-Aug-20,224.2,222.03,224.2,221.59,57.77M,0.89%
18-Aug-20,223.86,224.26,224.67,222.52,54.70M,-0.15%
19-Aug-20,219.35,224.23,224.33,219.07,60.04M,-2.01%
20-Aug-20,221.72,218.19,222.7,218.13,48.28M,1.08%
21-Aug-20,222.26,222.65,223.01,219.65,48.22M,0.24%
24-Aug-20,222.8,221.93,222.81,219.57,52.40M,0.24%
25-Aug-20,223.48,223.47,223.5,221.51,54.04M,0.31%
26-Aug-20,221.82,222.65,222.7,220.35,49.55M,-0.74%
27-Aug-20,224.86,222.75,225.44,222.54,51.03M,1.37%
28-Aug-20,226.49,225.41,226.5,223.1,52.95M,0.72%
31-Aug-20,224.57,225.88,226.05,223.82,67.64M,-0.85%
1-Sep-20,224.23,223.44,224.52,222.25,51.86M,-0.15%
2-Sep-20,229.25,223.88,229.42,222.71,71.08M,2.24%
3-Sep-20,225.49,229.57,230.38,223.83,69.22M,-1.64%
4-Sep-20,224.44,226.13,227.32,220.73,64.30M,-0.47%
8-Sep-20,221.56,223.01,223.63,220.01,70.96M,-1.28%
9-Sep-20,224.28,223.3,227,223.03,69.58M,1.23%
10-Sep-20,220.99,223.56,224.53,220.96,68.10M,-1.47%
11-Sep-20,220.38,221.77,221.82,218.63,63.21M,-0.28%
14-Sep-20,225.13,221.41,225.78,221.41,65.88M,2.16%
15-Sep-20,228.26,225.79,230.21,225.79,75.97M,1.39%
16-Sep-20,229.49,229.39,231.82,228.55,76.74M,0.54%
17-Sep-20,224.47,226.94,228.94,222.98,69.02M,-2.19%
18-Sep-20,220.08,223.55,224.02,219.61,116.83M,-1.96%
21-Sep-20,214.06,217.41,217.66,213,93.98M,-2.74%
22-Sep-20,216.76,214.19,218.34,214.19,80.43M,1.26%
23-Sep-20,210.45,216.46,216.46,210.11,69.41M,-2.91%
24-Sep-20,211.23,210.74,214.07,209.75,66.92M,0.37%
25-Sep-20,215.36,210.17,215.54,210.04,54.77M,1.96%
28-Sep-20,219.02,218.97,220.04,217.79,56.12M,1.70%
29-Sep-20,217.76,218.24,219.13,216.44,52.28M,-0.58%
30-Sep-20,218.95,218.69,220.78,216.67,73.71M,0.55%
1-Oct-20,222.34,219.77,222.38,218.25,67.66M,1.55%
2-Oct-20,225.85,219.62,226.6,218.95,75.42M,1.58%
5-Oct-20,227.2,226.43,227.46,222.57,58.07M,0.60%
6-Oct-20,225.43,227.64,228.36,224.55,70.18M,-0.78%
7-Oct-20,226.06,226.63,227.28,225.1,59.80M,0.28%
8-Oct-20,229.64,226.9,230.47,226.86,63.44M,1.58%
9-Oct-20,228.95,230.76,230.99,228.02,51.03M,-0.30%
12-Oct-20,230.07,229.51,230.57,227.94,49.78M,0.49%
13-Oct-20,226.17,228.76,228.99,224.95,56.29M,-1.70%
14-Oct-20,223.54,226.08,226.46,223.23,44.66M,-1.16%
15-Oct-20,224.58,222.22,226.42,222.14,47.59M,0.47%
16-Oct-20,223.66,224.11,225.16,223.06,54.94M,-0.41%
19-Oct-20,220.19,224.55,224.68,220.03,58.94M,-1.55%
20-Oct-20,221.79,221.86,223.36,221.25,48.14M,0.73%
21-Oct-20,220.97,220.9,222.29,220.44,53.50M,-0.37%
22-Oct-20,219.28,220.79,221.03,218.98,56.53M,-0.76%
23-Oct-20,220.77,220.41,221.37,219.1,44.76M,0.68%
26-Oct-20,218.11,219.14,219.14,216.08,57.12M,-1.20%
27-Oct-20,215.41,218.42,219.58,215.41,54.39M,-1.24%
28-Oct-20,210.22,212.18,214.1,209.76,85.72M,-2.41%
29-Oct-20,213.04,211.46,214.8,209.29,77.56M,1.34%
30-Oct-20,211.46,211.77,212.91,209,76.90M,-0.74%
2-Nov-20,216.82,213.85,216.82,212.57,82.41M,2.53%
3-Nov-20,220.36,219.21,221.44,217.83,81.17M,1.63%
4-Nov-20,220.98,220.54,224.75,219.67,77.71M,0.28%
5-Nov-20,221.67,222.78,223.73,220.7,67.26M,0.31%
6-Nov-20,220.74,222.01,223.33,219.92,71.21M,-0.42%
9-Nov-20,226.42,233.06,241.7,225.86,197.67M,2.57%
10-Nov-20,227.6,226.74,228.8,225.63,137.96M,0.52%
11-Nov-20,229.36,228.61,230.66,227,88.82M,0.77%
12-Nov-20,227.03,228.83,229.87,225.61,80.53M,-1.02%
13-Nov-20,232.2,228.55,232.66,228.47,83.60M,2.28%
16-Nov-20,233.38,236.1,236.42,230.79,95.03M,0.51%
17-Nov-20,233.65,231.62,234.53,230.46,77.15M,0.12%
18-Nov-20,229.74,233.63,235.95,229.67,69.80M,-1.67%
19-Nov-20,230.02,228.78,230.45,226.89,85.99M,0.12%
20-Nov-20,228.51,230.06,230.32,227.8,74.15M,-0.66%
23-Nov-20,227.74,229.74,230.21,227.35,83.39M,-0.34%
24-Nov-20,227.68,230.51,231.13,227.32,92.35M,-0.03%
25-Nov-20,228.17,227.88,228.55,226.29,65.08M,0.22%
27-Nov-20,227.66,229.11,229.11,226.82,27.13M,-0.22%
30-Nov-20,225.82,227.45,227.54,224.72,125.14M,-0.81%
1-Dec-20,228.68,227.81,229.38,227.61,67.75M,1.27%
2-Dec-20,226.12,227.91,229.33,225.99,62.63M,-1.12%
3-Dec-20,227.78,226.43,228.84,226.24,71.40M,0.73%
4-Dec-20,230.8,228.88,230.92,228.87,71.00M,1.33%
7-Dec-20,228.62,230.06,230.99,227.81,63.04M,-0.94%
8-Dec-20,227.47,228.41,229.12,227.33,64.26M,-0.50%
9-Dec-20,225.25,227.83,227.92,223.94,77.83M,-0.98%
10-Dec-20,224.16,224.58,226.26,223.4,71.90M,-0.48%
11-Dec-20,224.15,223.34,224.2,221.7,66.27M,0.00%
14-Dec-20,222.19,225.35,226.9,222.06,72.66M,-0.87%
15-Dec-20,226.03,223.33,226.05,221.78,172.57M,1.73%
16-Dec-20,226.06,226.66,227.58,224.79,113.40M,0.01%
17-Dec-20,228.8,227.39,228.94,226.62,96.52M,1.21%
18-Dec-20,224.62,228.8,228.86,223.08,199.77M,-1.83%
21-Dec-20,222.84,221.58,223.21,220.61,71.44M,-0.79%
22-Dec-20,224.2,222.86,224.27,222.06,56.40M,0.61%
23-Dec-20,222.06,225.13,226.1,222.02,46.32M,-0.95%
24-Dec-20,223.92,222.76,223.94,222.62,15.97M,0.84%
28-Dec-20,225.83,224.65,225.97,223.76,43.12M,0.85%
