Date,Price,Open,High,Low,Vol.,Change %
18-Mar-21,490.66,492.39,497.89,489.79,89.70M,-0.54%
19-Mar-21,488.32,489.94,491.47,482.74,197.93M,-0.48%
22-Mar-21,488.52,487.07,490.45,484.54,83.72M,0.04%
23-Mar-21,478.26,485.27,486.59,476.68,107.91M,-2.10%
24-Mar-21,481.58,480.37,488.41,480.37,84.71M,0.69%
25-Mar-21,488.37,480.88,489.4,477.01,97.45M,1.41%
26-Mar-21,500.55,491.88,500.94,491.53,83.96M,2.49%
29-Mar-21,498.88,499.22,503.56,496.22,81.71M,-0.33%
30-Mar-21,497.17,498.68,499.92,496.13,64.55M,-0.34%
31-Mar-21,494.71,497.02,499.45,493.65,84.57M,-0.49%
1-Apr-21,499.3,495.63,499.57,492.76,71.29M,0.93%
5-Apr-21,505.4,503.27,507.16,502.09,72.24M,1.22%
6-Apr-21,506.58,504.89,508.19,504.3,74.25M,0.23%
7-Apr-21,497.72,505.97,506.44,496.74,63.28M,-1.75%
8-Apr-21,498.5,497.87,499.37,494.38,65.65M,0.16%
9-Apr-21,502.64,499.95,502.74,498.09,61.95M,0.83%
12-Apr-21,504.22,502.73,504.93,502.35,64.29M,0.31%
13-Apr-21,503.27,503.68,504.81,501.09,59.94M,-0.19%
14-Apr-21,506.52,503.62,508.83,503.56,81.66M,0.65%
15-Apr-21,512.9,510.05,513.84,507.46,72.50M,1.26%
16-Apr-21,518.94,518.84,520.51,517.06,79.18M,1.18%
19-Apr-21,516.66,519.58,520.02,513.9,65.88M,-0.44%
20-Apr-21,511.82,515.53,516.87,510.01,66.83M,-0.94%
21-Apr-21,521.37,511.82,521.73,511.61,63.88M,1.87%
22-Apr-21,512.26,520.08,520.08,511.69,84.08M,-1.75%
23-Apr-21,520.87,514.21,522.28,512.96,72.53M,1.68%
26-Apr-21,523.48,522.64,526.63,521.9,72.62M,0.50%
27-Apr-21,522.32,520.62,523.8,519.23,69.91M,-0.22%
28-Apr-21,523.43,522.42,525.79,521.71,70.36M,0.21%
29-Apr-21,526.67,525.85,527.12,521.36,70.68M,0.62%
30-Apr-21,521.05,524.61,526.85,520.11,76.34M,-1.07%
3-May-21,529,525.26,532.21,525.17,80.20M,1.53%
4-May-21,534.51,525.64,534.62,525.64,107.01M,1.04%
5-May-21,541.56,537.38,542.42,534.55,66.50M,1.32%
6-May-21,546.51,543.58,546.64,537.35,90.80M,0.91%
7-May-21,551.57,545.87,552.63,544.11,88.81M,0.93%
10-May-21,549.32,557.28,560.11,549.29,123.01M,-0.41%
11-May-21,551.24,544.31,551.79,541.85,104.60M,0.35%
12-May-21,537.24,548.77,550.06,536.75,101.60M,-2.54%
13-May-21,545.45,537.81,547.02,536.79,93.35M,1.53%
14-May-21,551.92,547.45,553.37,547.22,67.63M,1.19%
17-May-21,556.9,552.35,557.93,549.73,93.81M,0.90%
